User,Entitlement
sarah.watson@testdomain.com,Approve Overdrafts
sarah.watson@testdomain.com,Account Closure Management
sarah.watson@testdomain.com,Loan Underwriting
sarah.watson@testdomain.com,Approve Loans
sarah.watson@testdomain.com,Customer Service Chat
sarah.watson@testdomain.com,Fraud Monitoring
james.irwin@testdomain.com,Issue Debit Cards
james.irwin@testdomain.com,Generate Statements
james.irwin@testdomain.com,Process Transactions
james.irwin@testdomain.com,View Customer Accounts
james.irwin@testdomain.com,Access Internal Reports
james.irwin@testdomain.com,Access Vault
james.irwin@testdomain.com,Approve Loans
james.irwin@testdomain.com,Approve Overdrafts
james.irwin@testdomain.com,Loan Underwriting
james.irwin@testdomain.com,Approve Loans
james.irwin@testdomain.com,Account Closure Management
robert.parker@testdomain.com,Access Vault
robert.parker@testdomain.com,Access Internal Reports
tammy.anderson@testdomain.com,Access Internal Reports
tammy.anderson@testdomain.com,Approve Loans
tammy.anderson@testdomain.com,Manage Safe Deposit Boxes
tammy.anderson@testdomain.com,Customer Service Chat
tammy.anderson@testdomain.com,Fraud Monitoring
tammy.anderson@testdomain.com,View Customer Accounts
tammy.anderson@testdomain.com,Process Transactions
tammy.anderson@testdomain.com,Generate Statements
tammy.anderson@testdomain.com,Issue Debit Cards
jennifer.owens@testdomain.com,Generate Statements
jennifer.owens@testdomain.com,View Customer Accounts
jennifer.owens@testdomain.com,Process Transactions
jennifer.owens@testdomain.com,Approve Loans
jennifer.owens@testdomain.com,Access Vault
jennifer.owens@testdomain.com,Manage Safe Deposit Boxes
jennifer.owens@testdomain.com,Fraud Monitoring
jennifer.owens@testdomain.com,Customer Service Chat
jennifer.owens@testdomain.com,Approve Loans
jennifer.owens@testdomain.com,Account Closure Management
laurie.oliver@testdomain.com,Generate Statements
laurie.oliver@testdomain.com,View Customer Accounts
laurie.oliver@testdomain.com,Process Transactions
laurie.oliver@testdomain.com,Issue Debit Cards
laurie.oliver@testdomain.com,Account Closure Management
laurie.oliver@testdomain.com,Loan Underwriting
laurie.oliver@testdomain.com,Approve Overdrafts
laurie.oliver@testdomain.com,Access Vault
laurie.oliver@testdomain.com,Approve Loans
laurie.oliver@testdomain.com,Access Internal Reports
laurie.oliver@testdomain.com,Customer Service Chat
laurie.oliver@testdomain.com,Manage Safe Deposit Boxes
thomas.wright@testdomain.com,Customer Service Chat
thomas.wright@testdomain.com,Fraud Monitoring
thomas.wright@testdomain.com,View Customer Accounts
thomas.wright@testdomain.com,Issue Debit Cards
andres.norton@testdomain.com,Customer Service Chat
andres.norton@testdomain.com,Manage Safe Deposit Boxes
andres.norton@testdomain.com,Access Internal Reports
andres.norton@testdomain.com,Approve Overdrafts
andres.norton@testdomain.com,Approve Loans
andres.norton@testdomain.com,Process Transactions
andres.norton@testdomain.com,View Customer Accounts
andres.norton@testdomain.com,Generate Statements
danielle.west@testdomain.com,Approve Loans
danielle.west@testdomain.com,Approve Overdrafts
danielle.west@testdomain.com,Access Internal Reports
christopher.olson@testdomain.com,Fraud Monitoring
christopher.olson@testdomain.com,Customer Service Chat
miranda.tran@testdomain.com,Process Transactions
miranda.tran@testdomain.com,Generate Statements
miranda.tran@testdomain.com,Access Internal Reports
miranda.tran@testdomain.com,Access Vault
miranda.tran@testdomain.com,Approve Overdrafts
miranda.tran@testdomain.com,Loan Underwriting
miranda.tran@testdomain.com,Approve Loans
miranda.tran@testdomain.com,Account Closure Management
miranda.tran@testdomain.com,Customer Service Chat
miranda.tran@testdomain.com,Fraud Monitoring
jamie.stewart@testdomain.com,Loan Underwriting
jamie.stewart@testdomain.com,Approve Loans
jamie.stewart@testdomain.com,View Customer Accounts
jamie.stewart@testdomain.com,Process Transactions
michael.smith@testdomain.com,Generate Statements
michael.smith@testdomain.com,Process Transactions
ethan.little@testdomain.com,Access Internal Reports
ethan.little@testdomain.com,Access Vault
ethan.little@testdomain.com,Approve Loans
ethan.little@testdomain.com,Approve Overdrafts
ethan.little@testdomain.com,Loan Underwriting
ethan.little@testdomain.com,Account Closure Management
ethan.little@testdomain.com,Approve Loans
patricia.faulkner@testdomain.com,Issue Debit Cards
patricia.faulkner@testdomain.com,Generate Statements
patricia.faulkner@testdomain.com,Process Transactions
joyce.jackson@testdomain.com,Loan Underwriting
joyce.jackson@testdomain.com,Approve Loans
joyce.jackson@testdomain.com,Issue Debit Cards
joyce.jackson@testdomain.com,Generate Statements
joyce.jackson@testdomain.com,View Customer Accounts
joyce.jackson@testdomain.com,Process Transactions
joyce.jackson@testdomain.com,Fraud Monitoring
joyce.jackson@testdomain.com,Manage Safe Deposit Boxes
joyce.jackson@testdomain.com,Customer Service Chat
natasha.wilkins@testdomain.com,Access Internal Reports
natasha.wilkins@testdomain.com,Approve Loans
natasha.wilkins@testdomain.com,Approve Overdrafts
natasha.wilkins@testdomain.com,Issue Debit Cards
natasha.wilkins@testdomain.com,Generate Statements
natasha.wilkins@testdomain.com,Process Transactions
natasha.wilkins@testdomain.com,View Customer Accounts
natasha.wilkins@testdomain.com,Account Closure Management
natasha.wilkins@testdomain.com,Loan Underwriting
natasha.wilkins@testdomain.com,Approve Loans
john.smith@testdomain.com,Approve Overdrafts
john.smith@testdomain.com,Approve Loans
john.smith@testdomain.com,Access Internal Reports
john.smith@testdomain.com,Access Vault
john.smith@testdomain.com,Manage Safe Deposit Boxes
john.smith@testdomain.com,Customer Service Chat
john.smith@testdomain.com,View Customer Accounts
john.smith@testdomain.com,Process Transactions
john.smith@testdomain.com,Generate Statements
john.smith@testdomain.com,Approve Loans
john.smith@testdomain.com,Loan Underwriting
michael.martin@testdomain.com,Access Vault
michael.martin@testdomain.com,Access Internal Reports
michael.martin@testdomain.com,Approve Loans
michael.martin@testdomain.com,Approve Overdrafts
michael.martin@testdomain.com,Account Closure Management
michael.martin@testdomain.com,Approve Loans
michael.martin@testdomain.com,Manage Safe Deposit Boxes
michael.martin@testdomain.com,Customer Service Chat
michael.martin@testdomain.com,Fraud Monitoring
michael.martin@testdomain.com,Process Transactions
michael.martin@testdomain.com,Generate Statements
michael.martin@testdomain.com,View Customer Accounts
adam.thomas@testdomain.com,Issue Debit Cards
adam.thomas@testdomain.com,View Customer Accounts
adam.thomas@testdomain.com,Account Closure Management
adam.thomas@testdomain.com,Loan Underwriting
adam.thomas@testdomain.com,Approve Loans
adam.thomas@testdomain.com,Customer Service Chat
adam.thomas@testdomain.com,Manage Safe Deposit Boxes
adam.thomas@testdomain.com,Fraud Monitoring
teresa.henderson@testdomain.com,Issue Debit Cards
teresa.henderson@testdomain.com,Generate Statements
james.frye@testdomain.com,Customer Service Chat
james.frye@testdomain.com,Manage Safe Deposit Boxes
jason.moran@testdomain.com,Approve Loans
jason.moran@testdomain.com,Access Internal Reports
jason.moran@testdomain.com,Generate Statements
jason.moran@testdomain.com,Issue Debit Cards
jason.moran@testdomain.com,Process Transactions
amy.rivera@testdomain.com,Approve Loans
amy.rivera@testdomain.com,Loan Underwriting
amy.rivera@testdomain.com,Account Closure Management
amy.rivera@testdomain.com,Approve Loans
amy.rivera@testdomain.com,Approve Overdrafts
amy.rivera@testdomain.com,Access Vault
amy.rivera@testdomain.com,Customer Service Chat
amy.rivera@testdomain.com,Fraud Monitoring
amy.rivera@testdomain.com,Manage Safe Deposit Boxes
brian.mckay@testdomain.com,Process Transactions
brian.mckay@testdomain.com,Issue Debit Cards
steven.hendrix@testdomain.com,Account Closure Management
steven.hendrix@testdomain.com,Loan Underwriting
steven.hendrix@testdomain.com,Approve Loans
tina.sullivan@testdomain.com,Issue Debit Cards
tina.sullivan@testdomain.com,Process Transactions
tina.sullivan@testdomain.com,View Customer Accounts
tina.sullivan@testdomain.com,Generate Statements
tina.sullivan@testdomain.com,Approve Overdrafts
tina.sullivan@testdomain.com,Approve Loans
tina.sullivan@testdomain.com,Access Vault
tina.sullivan@testdomain.com,Access Internal Reports
tina.sullivan@testdomain.com,Loan Underwriting
tina.sullivan@testdomain.com,Account Closure Management
marissa.fields@testdomain.com,Customer Service Chat
marissa.fields@testdomain.com,Fraud Monitoring
marissa.fields@testdomain.com,Process Transactions
marissa.fields@testdomain.com,View Customer Accounts
marissa.fields@testdomain.com,Approve Loans
marissa.fields@testdomain.com,Account Closure Management
sydney.barnes@testdomain.com,Fraud Monitoring
sydney.barnes@testdomain.com,Customer Service Chat
sydney.barnes@testdomain.com,Manage Safe Deposit Boxes
sydney.barnes@testdomain.com,Approve Overdrafts
sydney.barnes@testdomain.com,Access Vault
sydney.barnes@testdomain.com,Approve Loans
sydney.barnes@testdomain.com,Access Internal Reports
stephen.king@testdomain.com,Access Internal Reports
stephen.king@testdomain.com,Approve Loans
stephen.king@testdomain.com,Generate Statements
stephen.king@testdomain.com,Process Transactions
stephen.king@testdomain.com,Issue Debit Cards
stephen.king@testdomain.com,View Customer Accounts
stephen.johnson@testdomain.com,Issue Debit Cards
stephen.johnson@testdomain.com,View Customer Accounts
stephen.johnson@testdomain.com,Process Transactions
stephen.johnson@testdomain.com,Customer Service Chat
stephen.johnson@testdomain.com,Manage Safe Deposit Boxes
stephen.johnson@testdomain.com,Fraud Monitoring
stephen.johnson@testdomain.com,Access Vault
stephen.johnson@testdomain.com,Approve Overdrafts
stephen.johnson@testdomain.com,Approve Loans
stacey.brown@testdomain.com,Account Closure Management
stacey.brown@testdomain.com,Approve Loans
monica.lindsey@testdomain.com,View Customer Accounts
monica.lindsey@testdomain.com,Process Transactions
monica.lindsey@testdomain.com,Approve Overdrafts
monica.lindsey@testdomain.com,Approve Loans
monica.lindsey@testdomain.com,Access Internal Reports
amanda.rivera@testdomain.com,Approve Loans
amanda.rivera@testdomain.com,Loan Underwriting
amanda.rivera@testdomain.com,Access Vault
amanda.rivera@testdomain.com,Approve Overdrafts
amanda.rivera@testdomain.com,Issue Debit Cards
amanda.rivera@testdomain.com,Generate Statements
amanda.rivera@testdomain.com,Customer Service Chat
amanda.rivera@testdomain.com,Manage Safe Deposit Boxes
justin.dougherty@testdomain.com,Loan Underwriting
justin.dougherty@testdomain.com,Account Closure Management
justin.dougherty@testdomain.com,Approve Loans
justin.dougherty@testdomain.com,Approve Loans
justin.dougherty@testdomain.com,Access Vault
justin.dougherty@testdomain.com,Approve Overdrafts
andrew.cruz@testdomain.com,Access Internal Reports
andrew.cruz@testdomain.com,Access Vault
andrew.cruz@testdomain.com,Approve Loans
andrew.cruz@testdomain.com,Account Closure Management
james.stevens@testdomain.com,Loan Underwriting
james.stevens@testdomain.com,Account Closure Management
james.stevens@testdomain.com,Approve Loans
cindy.collins@testdomain.com,Access Internal Reports
cindy.collins@testdomain.com,Approve Loans
cindy.collins@testdomain.com,Access Vault
cindy.collins@testdomain.com,Approve Overdrafts
cindy.collins@testdomain.com,Process Transactions
cindy.collins@testdomain.com,Issue Debit Cards
cindy.collins@testdomain.com,Generate Statements
cindy.collins@testdomain.com,View Customer Accounts
cindy.collins@testdomain.com,Customer Service Chat
cindy.collins@testdomain.com,Fraud Monitoring
cindy.collins@testdomain.com,Account Closure Management
cindy.collins@testdomain.com,Loan Underwriting
cindy.collins@testdomain.com,Approve Loans
amy.holmes@testdomain.com,Loan Underwriting
amy.holmes@testdomain.com,Account Closure Management
amy.holmes@testdomain.com,Approve Loans
amy.holmes@testdomain.com,Approve Loans
amy.holmes@testdomain.com,Access Internal Reports
amy.holmes@testdomain.com,Approve Overdrafts
amy.holmes@testdomain.com,Access Vault
samuel.curry@testdomain.com,View Customer Accounts
samuel.curry@testdomain.com,Issue Debit Cards
samuel.curry@testdomain.com,Process Transactions
samuel.curry@testdomain.com,Access Vault
samuel.curry@testdomain.com,Approve Overdrafts
samuel.curry@testdomain.com,Loan Underwriting
samuel.curry@testdomain.com,Approve Loans
nicole.marquez@testdomain.com,Process Transactions
nicole.marquez@testdomain.com,View Customer Accounts
james.willis@testdomain.com,Approve Loans
james.willis@testdomain.com,Access Internal Reports
james.willis@testdomain.com,Approve Overdrafts
james.willis@testdomain.com,Access Vault
james.willis@testdomain.com,Loan Underwriting
james.willis@testdomain.com,Account Closure Management
james.willis@testdomain.com,Approve Loans
james.willis@testdomain.com,Customer Service Chat
james.willis@testdomain.com,Fraud Monitoring
james.willis@testdomain.com,Issue Debit Cards
james.willis@testdomain.com,Process Transactions
james.willis@testdomain.com,View Customer Accounts
brandon.garner@testdomain.com,Manage Safe Deposit Boxes
brandon.garner@testdomain.com,Fraud Monitoring
brandon.garner@testdomain.com,Issue Debit Cards
brandon.garner@testdomain.com,Process Transactions
brandon.garner@testdomain.com,View Customer Accounts
brandon.garner@testdomain.com,Generate Statements
julie.burke@testdomain.com,Access Internal Reports
julie.burke@testdomain.com,Access Vault
julie.burke@testdomain.com,Approve Loans
julie.burke@testdomain.com,Approve Overdrafts
julie.burke@testdomain.com,Account Closure Management
julie.burke@testdomain.com,Loan Underwriting
julie.burke@testdomain.com,Issue Debit Cards
julie.burke@testdomain.com,View Customer Accounts
julie.burke@testdomain.com,Generate Statements
julie.burke@testdomain.com,Process Transactions
jessica.warner@testdomain.com,Approve Loans
jessica.warner@testdomain.com,Account Closure Management
jessica.warner@testdomain.com,Loan Underwriting
jessica.warner@testdomain.com,Process Transactions
jessica.warner@testdomain.com,Generate Statements
jessica.warner@testdomain.com,Issue Debit Cards
jessica.warner@testdomain.com,View Customer Accounts
jessica.warner@testdomain.com,Approve Overdrafts
jessica.warner@testdomain.com,Approve Loans
jessica.warner@testdomain.com,Access Internal Reports
jessica.warner@testdomain.com,Access Vault
jeremy.palmer@testdomain.com,View Customer Accounts
jeremy.palmer@testdomain.com,Process Transactions
jeremy.palmer@testdomain.com,Generate Statements
jeremy.palmer@testdomain.com,Issue Debit Cards
misty.cook@testdomain.com,Account Closure Management
misty.cook@testdomain.com,Approve Loans
misty.cook@testdomain.com,Loan Underwriting
cassandra.smith@testdomain.com,Access Internal Reports
cassandra.smith@testdomain.com,Approve Loans
cassandra.smith@testdomain.com,Access Vault
cassandra.smith@testdomain.com,Approve Loans
cassandra.smith@testdomain.com,Loan Underwriting
cindy.carlson@testdomain.com,Loan Underwriting
cindy.carlson@testdomain.com,Account Closure Management
cindy.carlson@testdomain.com,Approve Loans
drew.farmer@testdomain.com,Approve Loans
drew.farmer@testdomain.com,Account Closure Management
drew.farmer@testdomain.com,Loan Underwriting
sara.ayala@testdomain.com,Issue Debit Cards
sara.ayala@testdomain.com,Generate Statements
sara.ayala@testdomain.com,Process Transactions
